199410,0.44,0.47,4.97,11,3,24.8,0.3516,0.1088,17.1552,2.6769
199411,0.44,0.47,5.21,11,3,24.9,0.3799,0.1186,17.1835,2.6867
199412,0.44,0.47,5.81,7,3,25.5,0.4009,0.1265,17.2045,2.6946
199501,0.44,0.47,5.53,7,2,24.9,0.0195,0.0058,17.224,2.7004
199502,0.44,0.47,5.51,7,3,25.3,0.0383,0.0131,17.2428,2.7077
199503,0.44,0.47,6.27,9,3,26.1,0.0642,0.0233,17.2687,2.7179
199504,0.44,0.47,4.37,18,6,26.1,0.1132,0.0403,17.3177,2.7349
199505,0.44,0.47,3.92,17,6,25.9,0.1644,0.0583,17.3689,2.7529
199506,0.46,0.49,1.21,19,7,26,0.2199,0.0779,17.4244,2.7725
199507,0.46,0.49,2.5,20,7,26.5,0.2785,0.0993,17.483,2.7939
199508,0.5,0.53,3.18,20,7,26.6,0.3373,0.1208,17.5418,2.8154
199509,0.44,0.47,4.32,20,7,26.7,0.396,0.1422,17.6005,2.8368
199510,0.44,0.47,2.61,20,7,26.3,0.4542,0.1637,17.6587,2.8583
199511,0.44,0.47,3.46,20,7,26.9,0.5089,0.1838,17.7134,2.8784
199512,0.45,0.47,3.57,20,7,27.2,0.5647,0.2046,17.7692,2.8992
199601,0.45,0.47,4.27,20,7,26.9,0.0584,0.0218,17.8276,2.921
199602,0.45,0.48,3.89,21,7,26.6,0.115,0.0427,17.8842,2.9419
199603,0.45,0.47,4.23,20,7,27,0.174,0.0653,17.9432,2.9645
199604,0.45,0.48,3.67,21,8,26.3,0.2362,0.0885,18.0054,2.9877
199605,0.46,0.48,3.67,22,8,26.5,0.3001,0.1122,18.0693,3.0114
199606,0.46,0.49,3.88,19,7,26.7,0.354,0.1323,18.1232,3.0315
199607,0.45,0.47,3.96,18,7,26.9,0.4084,0.1528,18.1776,3.052
199608,0.45,0.48,4.81,19,7,28.6,0.4618,0.1744,18.231,3.0736
199609,0.44,0.47,5.04,21,8,29.1,0.5214,0.1979,18.2906,3.0971
199610,0.44,0.47,5.01,20,9,29.6,0.5826,0.2233,18.3518,3.1225
199611,0.44,0.47,1.18,21,8,29.1,0.6421,0.2481,18.4113,3.1473
199612,0.43,0.46,4.14,20,9,31.2,0.7035,0.276,18.4727,3.1752
199701,0.43,0.46,3.85,20,9,30.5,0.0609,0.0262,18.5336,3.2014
199702,0.43,0.46,1.84,20,10,31.8,0.1179,0.0529,18.5906,3.2281
199703,0.44,0.47,0.95,20,9,32.2,0.1767,0.0809,18.6494,3.2561
199704,0.44,0.47,0.96,22,11,33.3,0.2423,0.1138,18.715,3.289
199705,0.44,0.47,0.94,20,11,35.6,0.3025,0.1468,18.7752,3.322
199706,0.44,0.47,1.17,17,9,35.5,0.3529,0.1743,18.8256,3.3495
199707,0.44,0.47,0.78,17,10,37.2,0.4038,0.2044,18.8765,3.3796
199708,0.44,0.48,0.85,17,10,36,0.4569,0.2343,18.9296,3.4095
199709,0.42,0.47,1.22,15,12,43.9,0.5004,0.2684,18.9731,3.4436
199710,0.43,0.46,1.13,13,12,49.4,0.539,0.3061,19.0117,3.4813
199711,0.42,0.45,1.37,11,11,49.2,0.5721,0.3381,19.0448,3.5133
199712,0.41,0.43,1.89,11,11,50.5,0.6051,0.3718,19.0778,3.547
199801,0.41,0.43,1.74,11,11,49.7,0.0338,0.033,19.1116,3.58
199802,0.41,0.43,2,11,12,52.9,0.0637,0.0661,19.1415,3.6131
199803,0.41,0.43,2.34,13,16,56.2,0.1012,0.1143,19.179,3.6613
199804,0.41,0.43,2.73,13,16,55.2,0.1392,0.1615,19.217,3.7085
199805,0.41,0.43,4.29,13,16,56.2,0.1781,0.212,19.2559,3.759
199806,0.33,0.35,5.02,4,14,75.6,0.1916,0.2488,19.2694,3.7958
199807,0.31,0.33,2.71,4,14,76.9,0.2029,0.286,19.2807,3.833
199808,0.32,0.34,1.41,4,12,74.9,0.2148,0.321,19.2926,3.868
199809,0.32,0.33,7.58,2,7,76.3,0.2216,0.3413,19.2994,3.8883
199810,0.35,0.37,7.37,1,4,71.7,0.2243,0.3482,19.3021,3.8952
199811,0.35,0.38,8.01,1,1,67,0.2263,0.3522,19.3041,3.8992
199812,0.35,0.37,8.01,1,2,73.4,0.2279,0.3568,19.3057,3.9038
199901,0.36,0.38,8.01,0,2,80,0.0012,0.005,19.3069,3.9088
199902,0.36,0.38,8.01,0,2,78.6,0.0024,0.0095,19.3081,3.9133
199903,0.35,0.37,8.01,0,2,79.8,0.0033,0.013,19.309,3.9168
199904,0.36,0.38,8.01,0,2,92.5,0.0037,0.0186,19.3094,3.9224
199905,0.36,0.38,8.01,0,2,91.5,0.0042,0.0239,19.3099,3.9277
199906,0.35,0.42,8.01,0,2,90.4,0.0048,0.0293,19.3105,3.9331
199907,0.3,0.41,8.01,0,2,91.8,0.0053,0.035,19.311,3.9388
199908,0.33,0.41,8.01,0,2,91.4,0.0058,0.0403,19.3115,3.9441
199909,0.28,0.28,8.01,0,2,100,0.0058,0.0463,19.3115,3.9501
199910,0.28,0.28,8.01,0,2,100,0.0058,0.0525,19.3115,3.9563
199911,0.28,0.28,8.01,0,2,100,0.0058,0.0585,19.3115,3.9623
199912,0.29,0.29,8.01,0,2,100,0.0058,0.0647,19.3115,3.9685
200001,0.3,0.29,8.01,0,2,0,0,0,19.3115,3.9757
200002,0.28,0.28,8.01,0,2,100,0,0,19.3115,3.9811
200003,0.7,0.65,8.01,0,2,100,0,0,19.3115,3.9873
200004,0.85,0.76,0,0,2,100,0,0,19.3115,3.9879
200005,0,0,0,0,0,100,0,0,19.3115,3.9879
200006,0,0,0,0,0,100,0,0,19.3115,3.9879
200007,0,0,0,0,0,100,0,0,19.3115,3.9879
200008,0,0,0,0,0,100,0,0,19.3115,3.9879
200009,0.1,0.11,0,0,0,100,0,0,19.3115,3.9879
200010,0,0,0,0,0,0,0,0,19.3115,3.9879
200011,0,0,0,0,0,100,0,0,19.3115,3.9879
200012,0,0,0,0,0,100,0,0,19.3115,3.9879
200101,0,0,0,0,0,100,0,0,19.3115,3.9869
